Date,home,away,Home Score,Away Score,result,Tries scored H,Tries scored A,Neutral venue,Crowds
18/01/2020,Exeter,La Rochelle,33,14,Home,,,0,1
18/01/2020,Harlequins,Clermont Auvergne,19,26,Away,,,0,1
18/01/2020,Lyon,Northampton,24,36,Away,,,0,1
18/01/2020,Sale Sharks,Glasgow,7,45,Away,,,0,1
18/01/2020,Treviso,Leinster,0,18,Away,,,0,1
18/01/2020,Ulster,Bath,22,15,Home,,,0,1
19/01/2020,Montpellier,Connacht,35,29,Home,,,0,1
19/01/2020,Munster,Ospreys,33,6,Home,,,0,1
19/01/2020,Saracens,Racing 92,27,24,Home,,,0,1
19/01/2020,Toulouse,Gloucester,35,14,Home,,,0,1
19/09/2020,Clermont Auvergne,Racing 92,27,36,Away,,,0,0
19/09/2020,Leinster,Saracens,17,25,Away,,,0,0
20/09/2020,Exeter,Northampton,38,15,Home,,,0,0
20/09/2020,Toulouse,Ulster,36,8,Home,,,0,0
26/09/2020,Exeter,Toulouse,28,18,Home,,,0,0
26/09/2020,Racing 92,Saracens,19,15,Home,,,0,0
17/10/2020,Exeter,Racing 92,31,27,Home,,,1,0
12/12/2020,Northampton,Bordeaux,12,16,Away,,,0,1
12/12/2020,Ulster,Toulouse,22,29,Away,,,0,0
12/12/2020,Bath,Scarlets,19,23,Away,,,0,1
12/12/2020,Toulon,Sale Sharks,26,14,Home,,,0,0
12/12/2020,Dragons,Wasps,8,24,Away,,,0,0
12/12/2020,Montpellier,Leinster,14,35,Away,,,0,0
12/12/2020,Edinburgh,La Rochelle,8,13,Away,,,0,0
12/12/2020,Bristol,Clermont Auvergne,38,51,Away,,,0,0
12/12/2020,Lyon,Gloucester,55,10,Home,,,0,0
12/12/2020,Exeter,Glasgow,42,0,Home,,,0,1
12/12/2020,Racing 92,Connacht,26,22,Home,,,0,0
12/12/2020,Munster,Harlequins,21,7,Home,,,0,0
19/12/2020,Wasps,Montpellier,33,14,Home,,,0,0
19/12/2020,Leinster,Northampton,35,19,Home,,,0,0
19/12/2020,Bordeaux,Dragons,47,8,Home,,,0,0
19/12/2020,Sale Sharks,Edinburgh,15,16,Away,,,0,0
19/12/2020,Gloucester,Ulster,38,34,Home,,,0,1
19/12/2020,Clermont Auvergne,Munster,31,39,Away,,,0,0
19/12/2020,Harlequins,Racing 92,7,49,Away,,,0,0
19/12/2020,Connacht,Bristol,18,27,Away,,,0,0
03/04/2021,Gloucester,La Rochelle,16,27,Away,1,2,0,0
03/04/2021,Wasps,Clermont Auvergne,25,27,Away,3,3,0,0
03/04/2021,Munster,Toulouse,33,40,Away,4,4,0,0
03/04/2021,Exeter,Lyon,47,25,Home,7,3,0,0
03/04/2021,Racing 92,Edinburgh,56,3,Home,7,0,0,0
03/04/2021,Bordeaux Begles,Bristol,36,17,Home,3,1,0,0
03/04/2021,Scarlets,Sale Sharks,14,57,Away,2,6,0,0
10/04/2021,La Rochelle,Sale Sharks,45,21,Home,6,2,0,0
10/04/2021,Exeter,Leinster,22,34,Away,3,3,0,0
10/04/2021,Bordeaux Begles,Racing 92,24,21,Home,0,0,0,0
10/04/2021,Clermont Auvergne,Toulouse,12,21,Away,0,0,0,0
01/05/2021,Toulouse,Bordeaux Begles,21,9,Home,2,0,0,0
01/05/2021,La Rochelle,Leinster,32,23,Home,2,2,0,0
22/05/2021,La Rochelle,Toulouse,17,22,Away,1,1,1,1
10/12/2021,Northampton,Racing 92,14,45,Away,2,5,0,1
11/12/2021,Cardiff Blues,Toulouse,7,39,Away,1,5,0,1
11/12/2021,Bordeaux Begles,Leicester,13,16,Away,1,1,0,1
11/12/2021,Leinster,Bath,45,20,Home,7,2,0,1
11/12/2021,Clermont Auvergne,Ulster,23,29,Away,2,2,0,1
11/12/2021,Exeter,Montpellier,42,6,Home,6,0,0,1
12/12/2021,Connacht,Stade Francais,36,9,Home,5,0,0,1
12/12/2021,Ospreys,Sale Sharks,13,21,Away,1,3,0,1
12/12/2021,La Rochelle,Glasgow,20,13,Home,2,1,0,1
12/12/2021,Wasps,Munster,14,35,Away,2,4,0,1
12/12/2021,Castres,Harlequins,18,20,Away,0,2,0,1
17/12/2021,Ulster,Northampton,27,22,Home,4,2,0,1
18/12/2021,Harlequins,Cardiff Blues,43,17,Home,6,3,0,1
18/12/2021,Glasgow,Exeter,22,7,Home,1,1,0,1
18/12/2021,Munster,Castres,19,13,Home,1,1,0,1
19/12/2021,Leicester,Connacht,29,23,Home,4,2,0,1
